Designer,Work,Type,Status,SourceURL,LocalPath,Notes
Naoto Fukasawa,Au CDMA 1X WIN W42T neon mizuiro close.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/8/85/Au_CDMA_1X_WIN_W42T_neon_mizuiro_close.jpg,D:\history of id course\images\_extras\fukasawa\Au_CDMA_1X_WIN_W42T_neon_mizuiro_close.jpg,Extra Image
Naoto Fukasawa,Au CDMA 1X WIN W42T neon mizuiro.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/d/d4/Au_CDMA_1X_WIN_W42T_neon_mizuiro.jpg,D:\history of id course\images\_extras\fukasawa\Au_CDMA_1X_WIN_W42T_neon_mizuiro.jpg,Extra Image
Naoto Fukasawa,Au W55SA INFOBAR2 20101109 b.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/2/20/Au_W55SA_INFOBAR2_20101109_b.jpg,D:\history of id course\images\_extras\fukasawa\Au_W55SA_INFOBAR2_20101109_b.jpg,Extra Image
Naoto Fukasawa,Au W55SA INFOBAR2 20101109.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/7/76/Au_W55SA_INFOBAR2_20101109.jpg,D:\history of id course\images\_extras\fukasawa\Au_W55SA_INFOBAR2_20101109.jpg,Extra Image
Naoto Fukasawa,Disign by Naoto Fukasawa 1.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/0/0f/Disign_by_Naoto_Fukasawa_1.jpg,D:\history of id course\images\_extras\fukasawa\Disign_by_Naoto_Fukasawa_1.jpg,Extra Image
lihotzky,lihotzky_kitchen,Target,NotFound,,images/lihotzky/lihotzky_kitchen.jpg,No match in category
lihotzky,Margarete Schütte-Lihotzky,Target,NotFound,,images/lihotzky/Margarete Schütte-Lihotzky.jpg,No match in category
Peter Behrens,1915-06_Ausstellung_Verwundeten-_und_Krankenf%C3%BCrsorge_Erster_Weltkrieg_Magdeburg_Freimaurerloge_Ferdinand_zur_Gl%C3%BCckseligkeit_Peter_Behrens_A._Molling_%26_Comp._Hannover_Berlin,Target,Success,https://upload.wikimedia.org/wikipedia/commons/9/95/1915-06_Ausstellung_Verwundeten-_und_Krankenf%C3%BCrsorge_Erster_Weltkrieg_Magdeburg_Freimaurerloge_Ferdinand_zur_Gl%C3%BCckseligkeit_Peter_Behrens_A._Molling_%26_Comp._Hannover_Berlin.jpg,images/behrens/1915-06_Ausstellung_Verwundeten-_und_Krankenf%C3%BCrsorge_Erster_Weltkrieg_Magdeburg_Freimaurerloge_Ferdinand_zur_Gl%C3%BCckseligkeit_Peter_Behrens_A._Molling_%26_Comp._Hannover_Berlin.jpg,Match: File:1915-06 Ausstellung Verwundeten- und Krankenfürsorge Erster Weltkrieg Magdeburg Freimaurerloge Ferdinand zur Glückseligkeit Peter Behrens A. Molling & Comp. Hannover Berlin.jpg
Peter Behrens,Arbeitszimmer_des_Herausgebers_Alexander_Koch%2C_c._1903,Target,Success,https://upload.wikimedia.org/wikipedia/commons/3/3e/Arbeitszimmer_des_Herausgebers_Alexander_Koch%2C_c._1903.jpg,images/behrens/Arbeitszimmer_des_Herausgebers_Alexander_Koch%2C_c._1903.jpg,Match: File:Arbeitszimmer des Herausgebers Alexander Koch, c. 1903.jpg
Peter Behrens,behrens_aeg_clock,Target,NotFound,,images/behrens/behrens_aeg_clock.jpg,No match in category
Peter Behrens,behrens_aeg_fan,Target,NotFound,,images/behrens/behrens_aeg_fan.jpg,No match in category
Peter Behrens,behrens_aeg_kettle,Target,NotFound,,images/behrens/behrens_aeg_kettle.jpg,No match in category
Peter Behrens,behrens_aeg_logo,Target,NotFound,,images/behrens/behrens_aeg_logo.jpg,No match in category
Peter Behrens,behrens_aeg_turbine_factory,Target,NotFound,,images/behrens/behrens_aeg_turbine_factory.jpg,No match in category
Peter Behrens,behrens_factory,Target,NotFound,,images/behrens/behrens_factory.jpg,No match in category
Peter Behrens,behrens_hoechst_administration_building,Target,NotFound,,images/behrens/behrens_hoechst_administration_building.jpg,No match in category
Peter Behrens,behrens_logo,Target,NotFound,,images/behrens/behrens_logo.jpg,No match in category
Peter Behrens,behrens_peter_behrens_house,Target,Success,https://upload.wikimedia.org/wikipedia/commons/d/d4/De-Peter_Behrens.ogg,images/behrens/behrens_peter_behrens_house.jpg,Match: File:De-Peter Behrens.ogg
Peter Behrens,behrens_posters,Target,NotFound,,images/behrens/behrens_posters.jpg,No match in category
Peter Behrens,behrens_typography,Target,NotFound,,images/behrens/behrens_typography.jpg,No match in category
Peter Behrens,D%C3%BChrkoop%2C_Rudolf_-_Peter_Behrens%2C_Architekt_%28Zeno_Fotografie%29,Target,NotFound,,images/behrens/D%C3%BChrkoop%2C_Rudolf_-_Peter_Behrens%2C_Architekt_%28Zeno_Fotografie%29.jpg,No match in category
Peter Behrens,Max_Liebermann_Portr%C3%A4t_Peter_Behrens,Target,Success,https://upload.wikimedia.org/wikipedia/commons/8/8c/Max_Liebermann_Portr%C3%A4t_Peter_Behrens.jpg,images/behrens/Max_Liebermann_Portr%C3%A4t_Peter_Behrens.jpg,Match: File:Max Liebermann Porträt Peter Behrens.jpg
Peter Behrens,Peter_Behrens%2C_um_1913,Target,Success,https://upload.wikimedia.org/wikipedia/commons/0/06/Peter_Behrens%2C_um_1913.jpg,images/behrens/Peter_Behrens%2C_um_1913.jpg,Match: File:Peter Behrens, um 1913.jpg
Peter Behrens,Peter_Behrens_by_Rudolf_Bosselt%2C_1918%2C_bronze_-_Museum_K%C3%BCnstlerkolonie_Darmstadt_-_Mathildenh%C3%B6he_-_Darmstadt%2C_Germany_-_DSC06385,Target,Success,https://upload.wikimedia.org/wikipedia/commons/5/5a/Peter_Behrens_by_Rudolf_Bosselt%2C_1918%2C_bronze_-_Museum_K%C3%BCnstlerkolonie_Darmstadt_-_Mathildenh%C3%B6he_-_Darmstadt%2C_Germany_-_DSC06385.jpg,images/behrens/Peter_Behrens_by_Rudolf_Bosselt%2C_1918%2C_bronze_-_Museum_K%C3%BCnstlerkolonie_Darmstadt_-_Mathildenh%C3%B6he_-_Darmstadt%2C_Germany_-_DSC06385.jpg,Match: File:Peter Behrens by Rudolf Bosselt, 1918, bronze - Museum Künstlerkolonie Darmstadt - Mathildenhöhe - Darmstadt, Germany - DSC06385.jpg
Peter Behrens,Peter_Behrens_by_Rudolf_D%C3%BChrkoop_-_MKG,Target,Success,https://upload.wikimedia.org/wikipedia/commons/f/f6/D%C3%BChrkoop%2C_Rudolf_-_Peter_Behrens%2C_Architekt_%28Zeno_Fotografie%29.jpg,images/behrens/Peter_Behrens_by_Rudolf_D%C3%BChrkoop_-_MKG.jpg,Match: File:Dührkoop, Rudolf - Peter Behrens, Architekt (Zeno Fotografie).jpg
Peter Behrens,Peter_Behrens_by_Rudolf_D%C3%BChrkoop_-_MKG_%28cropped%29,Target,Success,https://upload.wikimedia.org/wikipedia/commons/b/bb/Peter_Behrens_by_Rudolf_D%C3%BChrkoop_-_MKG_%28cropped%29.jpg,images/behrens/Peter_Behrens_by_Rudolf_D%C3%BChrkoop_-_MKG_%28cropped%29.jpg,Match: File:Peter Behrens by Rudolf Dührkoop - MKG (cropped).jpg
Peter Behrens,Titzenthaler%2C_Waldemar_-_Behrens%2C_Peter,Target,NotFound,,images/behrens/Titzenthaler%2C_Waldemar_-_Behrens%2C_Peter.jpeg,No match in category
Peter Behrens,Peter Behrens by Rudolf Dührkoop - MKG.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/9/9a/Peter_Behrens_by_Rudolf_D%C3%BChrkoop_-_MKG.jpg,D:\history of id course\images\_extras\behrens\Peter_Behrens_by_Rudolf_D_hrkoop_-_MKG.jpg,Extra Image
Peter Behrens,Titzenthaler, Waldemar - Behrens, Peter.jpeg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/2/20/Titzenthaler%2C_Waldemar_-_Behrens%2C_Peter.jpeg,D:\history of id course\images\_extras\behrens\Titzenthaler__Waldemar_-_Behrens__Peter.jpeg,Extra Image
Peter Behrens,Allgemeine Elektricitäts-Gesellschaft (logo).svg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/6/6d/Allgemeine_Elektricit%C3%A4ts-Gesellschaft_%28logo%29.svg,D:\history of id course\images\_extras\behrens\Allgemeine_Elektricit_ts-Gesellschaft__logo_.svg,Extra Image
Peter Behrens,Behrens kiss.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/3/31/Behrens_kiss.jpg,D:\history of id course\images\_extras\behrens\Behrens_kiss.jpg,Extra Image
Peter Behrens,Reichstag Giebel2.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/5/5b/Reichstag_Giebel2.jpg,D:\history of id course\images\_extras\behrens\Reichstag_Giebel2.jpg,Extra Image
Raymond Loewy,loewy_air_force_one_livery,Target,NotFound,,images/loewy/loewy_air_force_one_livery.jpg,No match in category
Raymond Loewy,loewy_cocacola_bottle,Target,Success,https://upload.wikimedia.org/wikipedia/commons/e/ef/Thermos_flask%2C_Model_3750%2C_designed_by_Raymond_Loewy%2C_American_Thermos_Bottle_Corporation%2C_1937%2C_chrome-plated_brass%2C_aluminum%2C_bakelite_-_Museum_f%C3%BCr_Angewandte_Kunst_K%C3%B6ln_-_Cologne%2C_Germany_-_DSC09512.jpg,images/loewy/loewy_cocacola_bottle.jpg,Match: File:Thermos flask, Model 3750, designed by Raymond Loewy, American Thermos Bottle Corporation, 1937, chrome-plated brass, aluminum, bakelite - Museum für Angewandte Kunst Köln - Cologne, Germany - DSC09512.jpg
Raymond Loewy,loewy_coldspot_refrigerator,Target,NotFound,,images/loewy/loewy_coldspot_refrigerator.jpg,No match in category
Raymond Loewy,loewy_deco,Target,NotFound,,images/loewy/loewy_deco.jpeg,No match in category
Raymond Loewy,loewy_exxon_logo,Target,NotFound,,images/loewy/loewy_exxon_logo.jpg,No match in category
Raymond Loewy,loewy_greyhound_bus,Target,NotFound,,images/loewy/loewy_greyhound_bus.jpg,No match in category
Raymond Loewy,loewy_lucky_strike_package,Target,NotFound,,images/loewy/loewy_lucky_strike_package.jpg,No match in category
Raymond Loewy,loewy_pennsylvania_railroad_s1,Target,NotFound,,images/loewy/loewy_pennsylvania_railroad_s1.jpg,No match in category
Raymond Loewy,loewy_shell_logo,Target,NotFound,,images/loewy/loewy_shell_logo.jpg,No match in category
Raymond Loewy,loewy_skylab,Target,NotFound,,images/loewy/loewy_skylab.jpg,No match in category
Raymond Loewy,loewy_streamline,Target,NotFound,,images/loewy/loewy_streamline.jpg,No match in category
Raymond Loewy,loewy_studebaker_starliner,Target,NotFound,,images/loewy/loewy_studebaker_starliner.jpg,No match in category
Raymond Loewy,Raymond Loewy,Target,Success,https://upload.wikimedia.org/wikipedia/commons/2/2b/Columnair_tall_clock_and_radio%2C_by_Raymond_Loewy%2C_Westinghouse_Electric_Co.%2C_Cranberry%2C_PA%2C_c._1930%2C_mahogany%2C_oak_veneer%2C_enameled_stee.%2C_Masonite_-_Montreal_Museum_of_Fine_Arts_-_Montreal%2C_Canada_-DSC09032.jpg,images/loewy/Raymond Loewy.jpg,Match: File:Columnair tall clock and radio, by Raymond Loewy, Westinghouse Electric Co., Cranberry, PA, c. 1930, mahogany, oak veneer, enameled stee., Masonite - Montreal Museum of Fine Arts - Montreal, Canada -DSC09032.jpg
Raymond Loewy,raymond_loewy_lucky_strike_pack,Target,NotFound,,images/loewy/raymond_loewy_lucky_strike_pack.webp,No match in category
Raymond Loewy,raymond_loewy_portrait,Target,Success,https://upload.wikimedia.org/wikipedia/commons/2/2b/Columnair_tall_clock_and_radio%2C_by_Raymond_Loewy%2C_Westinghouse_Electric_Co.%2C_Cranberry%2C_PA%2C_c._1930%2C_mahogany%2C_oak_veneer%2C_enameled_stee.%2C_Masonite_-_Montreal_Museum_of_Fine_Arts_-_Montreal%2C_Canada_-DSC09032.jpg,images/loewy/raymond_loewy_portrait.webp,Match: File:Columnair tall clock and radio, by Raymond Loewy, Westinghouse Electric Co., Cranberry, PA, c. 1930, mahogany, oak veneer, enameled stee., Masonite - Montreal Museum of Fine Arts - Montreal, Canada -DSC09032.jpg
Raymond Loewy,Anscoflex II (John Kratz).jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/4/46/Anscoflex_II_%28John_Kratz%29.jpg,D:\history of id course\images\_extras\loewy\Anscoflex_II__John_Kratz_.jpg,Extra Image
Raymond Loewy,Elna Lotus fermée.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/e/e0/Elna_Lotus_ferm%C3%A9e.jpg,D:\history of id course\images\_extras\loewy\Elna_Lotus_ferm_e.jpg,Extra Image
Raymond Loewy,Elna Lotus ouverte.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/c/cd/Elna_Lotus_ouverte.jpg,D:\history of id course\images\_extras\loewy\Elna_Lotus_ouverte.jpg,Extra Image
Raymond Loewy,Globe Radio by Raymond Loewy.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/4/4b/Globe_Radio_by_Raymond_Loewy.jpg,D:\history of id course\images\_extras\loewy\Globe_Radio_by_Raymond_Loewy.jpg,Extra Image
Raymond Loewy,Le Creuset.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/f/f1/Le_Creuset.jpg,D:\history of id course\images\_extras\loewy\Le_Creuset.jpg,Extra Image
Battista Pininfarina,pininfarina_alfa_romeo_spider,Target,NotFound,,images/pininfarina/pininfarina_alfa_romeo_spider.jpg,No match in category
Battista Pininfarina,pininfarina_bentley_azure,Target,NotFound,,images/pininfarina/pininfarina_bentley_azure.jpg,No match in category
Battista Pininfarina,pininfarina_ferrari_250_gt,Target,NotFound,,images/pininfarina/pininfarina_ferrari_250_gt.jpg,No match in category
Battista Pininfarina,pininfarina_ferrari_enzo,Target,NotFound,,images/pininfarina/pininfarina_ferrari_enzo.jpg,No match in category
Battista Pininfarina,pininfarina_ferrari_f40,Target,NotFound,,images/pininfarina/pininfarina_ferrari_f40.jpg,No match in category
Battista Pininfarina,pininfarina_ferrari_testarossa,Target,NotFound,,images/pininfarina/pininfarina_ferrari_testarossa.jpg,No match in category
Battista Pininfarina,pininfarina_fiat_124_spider,Target,NotFound,,images/pininfarina/pininfarina_fiat_124_spider.jpg,No match in category
Battista Pininfarina,pininfarina_maserati_quattroporte,Target,NotFound,,images/pininfarina/pininfarina_maserati_quattroporte.jpg,No match in category
Battista Pininfarina,pininfarina_peugeot_406_coup,Target,NotFound,,images/pininfarina/pininfarina_peugeot_406_coup.jpg,No match in category
Battista Pininfarina,pininfarina_portrait,Target,NotFound,,images/pininfarina/pininfarina_portrait.jpg,No match in category
Arne Jacobsen,Arne_Jacobsen_photo,Target,Success,https://upload.wikimedia.org/wikipedia/commons/c/cf/Wanduhren_Arne_Jacobsen.jpg,images/jacobsen/Arne_Jacobsen_photo.jpg,Match: File:Wanduhren Arne Jacobsen.jpg
Arne Jacobsen,jacobsen_aj_lamp,Target,Success,https://upload.wikimedia.org/wikipedia/commons/2/24/A_jacobsen_tischlampe_1959.jpg,images/jacobsen/jacobsen_aj_lamp.jpg,Match: File:A jacobsen tischlampe 1959.jpg
Arne Jacobsen,jacobsen_ant_chair,Target,NotFound,,images/jacobsen/jacobsen_ant_chair.jpg,No match in category
Arne Jacobsen,jacobsen_cylinda_line,Target,NotFound,,images/jacobsen/jacobsen_cylinda_line.jpg,No match in category
Arne Jacobsen,jacobsen_drop_chair,Target,NotFound,,images/jacobsen/jacobsen_drop_chair.jpg,No match in category
Arne Jacobsen,jacobsen_egg_chair,Target,NotFound,,images/jacobsen/jacobsen_egg_chair.jpg,No match in category
Arne Jacobsen,jacobsen_grand_prix_chair,Target,NotFound,,images/jacobsen/jacobsen_grand_prix_chair.jpg,No match in category
Arne Jacobsen,jacobsen_oxford_chair,Target,NotFound,,images/jacobsen/jacobsen_oxford_chair.jpg,No match in category
Arne Jacobsen,jacobsen_sas_royal_hotel,Target,NotFound,,images/jacobsen/jacobsen_sas_royal_hotel.jpg,No match in category
Arne Jacobsen,jacobsen_series_7_chair,Target,NotFound,,images/jacobsen/jacobsen_series_7_chair.jpg,No match in category
Arne Jacobsen,jacobsen_swan_chair,Target,NotFound,,images/jacobsen/jacobsen_swan_chair.jpg,No match in category
Arne Jacobsen,Arne Jacobsen - SAS - Köpenhamn-2000.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/1/17/Arne_Jacobsen_-_SAS_-_K%C3%B6penhamn-2000.jpg,D:\history of id course\images\_extras\jacobsen\Arne_Jacobsen_-_SAS_-_K_penhamn-2000.jpg,Extra Image
Arne Jacobsen,Arne Jacobsen Kubeflex exterior 01.JPG,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/c/c4/Arne_Jacobsen_Kubeflex_exterior_01.JPG,D:\history of id course\images\_extras\jacobsen\Arne_Jacobsen_Kubeflex_exterior_01.JPG,Extra Image
Arne Jacobsen,Arne Jacobsen Kubeflex interior 01.JPG,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/0/04/Arne_Jacobsen_Kubeflex_interior_01.JPG,D:\history of id course\images\_extras\jacobsen\Arne_Jacobsen_Kubeflex_interior_01.JPG,Extra Image
Arne Jacobsen,Arne Jacobsen Kubeflex interior 02.JPG,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/2/29/Arne_Jacobsen_Kubeflex_interior_02.JPG,D:\history of id course\images\_extras\jacobsen\Arne_Jacobsen_Kubeflex_interior_02.JPG,Extra Image
Arne Jacobsen,Arne Jacobsen photo.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/4/49/Arne_Jacobsen_photo.jpg,D:\history of id course\images\_extras\jacobsen\Arne_Jacobsen_photo.jpg,Extra Image
Norman Bel Geddes,Battle_of_Midway,Target,Success,https://upload.wikimedia.org/wikipedia/commons/8/89/Battle_of_Midway.jpg,images/geddes/Battle_of_Midway.jpg,Match: File:Battle of Midway.jpg
Norman Bel Geddes,Acorn Gas Range publicity leaflet extract, c. 1932-33 Philadelphia Gas Works.jpg,Extra,Failed,https://upload.wikimedia.org/wikipedia/commons/e/e3/Acorn_Gas_Range_publicity_leaflet_extract%2C_c._1932-33_Philadelphia_Gas_Works.jpg,D:\history of id course\images\_extras\geddes\Acorn_Gas_Range_publicity_leaflet_extract__c._1932-33_Philadelphia_Gas_Works.jpg,The process cannot access the file 'D:\history of id course\images\_extras\geddes\Acorn_Gas_Range_publicity_leaflet_extract__c._1932-33_Philadelphia_Gas_Works.jpg' because it is being used by another process.
Norman Bel Geddes,Advertising For The 1956 Emerson Model 838 Transistor Radio - Brownwood Texas Bulletin Newspaper, November 29, 1955 (16216197452).jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/a/a1/Advertising_For_The_1956_Emerson_Model_838_Transistor_Radio_-_Brownwood_Texas_Bulletin_Newspaper%2C_November_29%2C_1955_%2816216197452%29.jpg,D:\history of id course\images\_extras\geddes\Advertising_For_The_1956_Emerson_Model_838_Transistor_Radio_-_Brownwood_Texas_Bulletin_Newspaper__November_29__1955__16216197452_.jpg,Extra Image
Norman Bel Geddes,Airliner Number 4 - Norman Bel Geddes, c.1929-32.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/7/73/Airliner_Number_4_-_Norman_Bel_Geddes%2C_c.1929-32.jpg,D:\history of id course\images\_extras\geddes\Airliner_Number_4_-_Norman_Bel_Geddes__c.1929-32.jpg,Extra Image
Norman Bel Geddes,BelGeddesCar.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/b/b8/BelGeddesCar.jpg,D:\history of id course\images\_extras\geddes\BelGeddesCar.jpg,Extra Image
Norman Bel Geddes,Costume design (1) by Norman Bel Geddes for Henry Hadley’s Cleopatra’s Night, 1920.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/1/14/Costume_design_%281%29_by_Norman_Bel_Geddes_for_Henry_Hadley%E2%80%99s_Cleopatra%E2%80%99s_Night%2C_1920.jpg,D:\history of id course\images\_extras\geddes\Costume_design__1__by_Norman_Bel_Geddes_for_Henry_Hadley_s_Cleopatra_s_Night__1920.jpg,Extra Image
Norman Bel Geddes,Costume design (2) by Norman Bel Geddes for Henry Hadley’s Cleopatra’s Night, 1920.jpg,Extra,Success,https://upload.wikimedia.org/wikipedia/commons/6/6b/Costume_design_%282%29_by_Norman_Bel_Geddes_for_Henry_Hadley%E2%80%99s_Cleopatra%E2%80%99s_Night%2C_1920.jpg,D:\history of id course\images\_extras\geddes\Costume_design__2__by_Norman_Bel_Geddes_for_Henry_Hadley_s_Cleopatra_s_Night__1920.jpg,Extra Image
Marcel Breuer,breuer_breuer_house,Target,Success,https://upload.wikimedia.org/wikipedia/commons/b/b1/Breuer_plaque_P%C3%A9cs.jpg,images/breuer/breuer_breuer_house.jpg,Match: File:Breuer plaque Pécs.jpg
